clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.33801827531214
1121,Calculo y geometria analitica,12,1,8.187312712244967
1123,Quimica,10,1,9.588784068512748
1130,Fundamentos de fisica,6,1,9.280408789176665
1122,Fundamentos de programacion,10,1,9.967282912298309
1220,Algebra lineal,8,2,8.654259033287731
1221,Calculo integral,8,2,7.045145807189468
1228,Mecanica,12,2,9.761277527735194
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.09400531685567
1227,Estructura de datos y algoritmos I,10,2,8.426857437420983
1321,Calculo vectorial,8,3,9.334471024020157
1325,Ecuaciones diferenciales,8,3,9.891614635951894
1222,Cultura y comunicacion,2,3,9.474125685093885
1317,Estructura de datos y algoritmos II,10,3,7.471064961372289
1323,Programacion orientada a objetos,10,3,7.084899092093727
1436,Probabilidad,8,3,9.528699390120169
1445,Fundamentos de estadistica,8,4,9.558419868799092
1414,Electricidad y magnetismo,10,4,7.138486537751747
1433,Analisis numerico,8,4,6.761754357322337
1424,Matematicas avanzadas,8,4,6.651350607413876
0119,Estructuras discretas,8,4,8.161705240307274
