clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.002140413872672
1121,Calculo y geometria analitica,12,1,8.071956984191864
1123,Quimica,10,1,8.080517636351992
1130,Fundamentos de fisica,6,1,9.331831065311269
1122,Fundamentos de programacion,10,1,8.828609006602436
1220,Algebra lineal,8,2,7.805875622338816
1221,Calculo integral,8,2,8.144720410195387
1228,Mecanica,12,2,9.673283577785394
1227,Estructura de datos y algoritmos I,10,2,6.727234673713279
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.906656811706389
1436,Probabilidad,8,3,9.13635757261321
1321,Calculo vectorial,8,3,9.846640378623027
1325,Ecuaciones diferenciales,8,3,8.656225223006011
1222,Cultura y comunicacion,2,3,6.118010716659349
1317,Estructura de datos y algoritmos II,10,3,9.504617004085958
1323,Programacion orientada a objetos,10,3,7.28758479742018
