clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.363568083302262
1121,Calculo y geometria analitica,12,1,7.140728519634818
1123,Quimica,10,1,9.522959731189026
1130,Fundamentos de fisica,6,1,8.389630184348587
1122,Fundamentos de programacion,10,1,9.041502331933494
1220,Algebra lineal,8,2,9.839490885340428
1221,Calculo integral,8,2,6.109434005730955
1228,Mecanica,12,2,9.306737901120945
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.811650798137464
1227,Estructura de datos y algoritmos I,10,2,9.528665332835423
