clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.842898008654137
1121,Calculo y geometria analitica,12,1,7.406765247484918
1123,Quimica,10,1,7.4686018478774585
1130,Fundamentos de fisica,6,1,7.344287035944079
1122,Fundamentos de programacion,10,1,8.121763646930772
1220,Algebra lineal,8,2,9.703557888802456
1221,Calculo integral,8,2,9.03879993321031
1228,Mecanica,12,2,7.195804116722071
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.451123308422904
1227,Estructura de datos y algoritmos I,10,2,6.695258280627486
1436,Probabilidad,8,3,7.995832794588624
1321,Calculo vectorial,8,3,9.31279102849489
1325,Ecuaciones diferenciales,8,3,8.467492450323332
1222,Cultura y comunicacion,2,3,6.8488200103505825
1317,Estructura de datos y algoritmos II,10,3,6.7188861258098544
1323,Programacion orientada a objetos,10,3,9.639474029394071
