clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.977973780024456
1121,Calculo y geometria analitica,12,1,9.299209486207069
1123,Quimica,10,1,7.708119385593653
1130,Fundamentos de fisica,6,1,9.425971526007922
1122,Fundamentos de programacion,10,1,9.465562312650711
1220,Algebra lineal,8,2,8.384568046721803
1221,Calculo integral,8,2,9.70875693014774
1228,Mecanica,12,2,6.8653674654322066
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.778639669535582
1227,Estructura de datos y algoritmos I,10,2,8.281419554378639
1436,Probabilidad,8,3,9.022348996923037
1321,Calculo vectorial,8,3,8.630677309523648
1325,Ecuaciones diferenciales,8,3,9.199336394926977
1222,Cultura y comunicacion,2,3,9.304310931262158
1317,Estructura de datos y algoritmos II,10,3,9.600700161316317
1323,Programacion orientada a objetos,10,3,7.0106956594923435
1445,Fundamentos de estadistica,8,4,6.811126690239742
1414,Electricidad y magnetismo,10,4,6.621506851321856
1433,Analisis numerico,8,4,9.26427195318399
1424,Matematicas avanzadas,8,4,8.912756384503757
0119,Estructuras discretas,8,4,6.1906760738629725
1503,Estructura y programacion de computadoras,8,5,8.77969745765451
0442,Lenguajes formales y automatas,8,5,8.798771636746368
1473,Señales y sistemas,8,5,9.022971061206677
1531,Ingenieria de software,8,5,6.193137969588175
0138,Dispositivos electronicos,10,5,9.269329272173042
