clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.469973458811879
1123,Quimica,10,1,7.391943469931032
1130,Fundamentos de fisica,6,1,8.406619328691653
1122,Fundamentos de programacion,10,1,8.930199497491945
1121,Calculo y geometria analitica,12,1,9.992286988937483
1220,Algebra lineal,8,2,6.694593117152003
1221,Calculo integral,8,2,6.0064817320787665
1228,Mecanica,12,2,8.155485752015267
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.386848560456114
1227,Estructura de datos y algoritmos I,10,2,9.183788140343104
1436,Probabilidad,8,3,8.926749205878998
1325,Ecuaciones diferenciales,8,3,6.055326516628103
1222,Cultura y comunicacion,2,3,8.810001150305062
1317,Estructura de datos y algoritmos II,10,3,8.865874322236257
1323,Programacion orientada a objetos,10,3,7.9443652540842695
1321,Calculo vectorial,8,3,9.986077996694494
1445,Fundamentos de estadistica,8,4,7.985437163298954
1414,Electricidad y magnetismo,10,4,8.819306540340191
1424,Matematicas avanzadas,8,4,7.031116428594009
0119,Estructuras discretas,8,4,6.02122657017857
1433,Analisis numerico,8,4,6.186443042485472
0138,Dispositivos electronicos,10,5,7.626536702340308
0442,Lenguajes formales y automatas,8,5,7.084474897558171
1473,Señales y sistemas,8,5,6.397209255182936
1531,Ingenieria de software,8,5,7.098671322738422
1503,Estructura y programacion de computadoras,8,5,8.411679529610135
0840,Sistemas operativos,8,6,6.0561192347325905
1645,Disenio digital y moderno,10,6,8.772104983792776
1644,Bases de datos,14,6,6.9815310486235145
1562,Circuitos electronicos,8,6,8.695991573600196
1643,Administracion de proyectos de software,8,6,6.554428261830974
1537,Finanzas en la ingenieria en computacion,6,7,9.620559583052115
1535,Diseño digital VLSI,8,7,6.893943711099499
0406,Inteligencia artificial,8,7,6.7871067378919605
0434,Compiladores,8,7,9.907396704361762
1686,Sistemas de comunicaciones,8,7,6.654716053789113
1413,Introduccion a la economia,8,7,7.2228674895101594
1000,Optativa de ciencias sociales y humanidades,6,8,9.046877330272233
1672,Microcomputadoras,8,8,7.707580142527864
1052,Etica profesional,6,8,6.852325698641838
1598,Redes de datos seguras,14,8,9.350650655417958
1590,Computacion graficas e iteracion humano-computadora,10,8,6.136573820739104
