clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.736306585107562
1121,Calculo y geometria analitica,12,1,8.2627070104764
1123,Quimica,10,1,7.504320813410149
1130,Fundamentos de fisica,6,1,8.740378821308955
1122,Fundamentos de programacion,10,1,9.776204930142628
1220,Algebra lineal,8,2,9.418917097930766
1221,Calculo integral,8,2,8.905717118661576
1228,Mecanica,12,2,6.62731320169393
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.262827450394935
1227,Estructura de datos y algoritmos I,10,2,7.009668199639787
1321,Calculo vectorial,8,3,7.372509520614742
1325,Ecuaciones diferenciales,8,3,6.803626820786201
1222,Cultura y comunicacion,2,3,9.77827302411283
1317,Estructura de datos y algoritmos II,10,3,9.928688183294128
1323,Programacion orientada a objetos,10,3,6.600302788207415
1436,Probabilidad,8,3,6.574204777163438
1445,Fundamentos de estadistica,8,4,9.138942453509921
1414,Electricidad y magnetismo,10,4,6.007781705762802
1433,Analisis numerico,8,4,6.220226109849463
1424,Matematicas avanzadas,8,4,9.31491631377776
0119,Estructuras discretas,8,4,7.670115667140932
1503,Estructura y programacion de computadoras,8,5,7.5152280825640005
0442,Lenguajes formales y automatas,8,5,7.779460060821828
1473,Señales y sistemas,8,5,9.327185528666115
1531,Ingenieria de software,8,5,7.386355592260447
0138,Dispositivos electronicos,10,5,8.681984593120308
0840,Sistemas operativos,8,6,6.822963774167547
1645,Disenio digital y moderno,10,6,8.390838316854591
1644,Bases de datos,14,6,9.078837297302547
1562,Circuitos electronicos,8,6,7.183551612331947
1643,Administracion de proyectos de software,8,6,6.8138290589847905
1537,Finanzas en la ingenieria en computacion,6,7,8.257535137599705
1535,Diseño digital VLSI,8,7,8.06460695921547
0406,Inteligencia artificial,8,7,6.665512096602669
0434,Compiladores,8,7,6.446094132031726
1686,Sistemas de comunicaciones,8,7,6.0497567440765465
1413,Introduccion a la economia,8,7,9.231682187573673
1000,Optativa de ciencias sociales y humanidades,6,8,6.685914412291582
1672,Microcomputadoras,8,8,8.845256781761254
1590,Computacion graficas e iteracion humano-computadora,10,8,8.377962483607657
1598,Redes de datos seguras,14,8,6.017811091403068
1052,Etica profesional,6,8,7.85782391901251
1858,Fundamentos de sistemas embebidos,8,9,7.218131890064961
1959,Sistemas distribuidos,8,9,6.961202242223974
1952,Optativa de campo de profundizacion,8,9,6.089613337981563
2080,Recursos y necesidades de Mexico,8,9,9.510524811237389
1867,Organizacion y arquitectura de computadoras,8,9,8.70510558765425
2012,Bases de datos distribuidas,8,10,7.634113957831927
2087,Computo  movil,6,10,7.742733577214471
2310,Reconocimiento de patrones,6,10,6.84800900244443
2432,Temas selectos de ingenieria en computacion I,6,10,6.504243384189737
2111,Temas selectos de ingenieria en computacion II,6,10,7.845899961573083
2022,Administracion de servicios de Internet,8,10,7.422542593067524
