clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.012973390804556
1121,Calculo y geometria analitica,12,1,9.070402490100532
1130,Fundamentos de fisica,6,1,8.475388705649161
1122,Fundamentos de programacion,10,1,6.369831127587793
1123,Quimica,10,1,7.319110850877681
1221,Calculo integral,8,2,9.342263704595053
1228,Mecanica,12,2,9.964499434347568
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.000811182472257
1227,Estructura de datos y algoritmos I,10,2,9.358359273890525
1220,Algebra lineal,8,2,7.391529445339851
1436,Probabilidad,8,3,7.892784669269307
1321,Calculo vectorial,8,3,7.8364041123415955
1325,Ecuaciones diferenciales,8,3,9.918696694591754
1222,Cultura y comunicacion,2,3,6.4088280371782425
1317,Estructura de datos y algoritmos II,10,3,8.230722650886419
1323,Programacion orientada a objetos,10,3,8.410899709653922
1445,Fundamentos de estadistica,8,4,8.777767604729688
1414,Electricidad y magnetismo,10,4,8.694515013325265
1433,Analisis numerico,8,4,6.458134480450186
1424,Matematicas avanzadas,8,4,9.68056967793967
0119,Estructuras discretas,8,4,8.755771158790553
1503,Estructura y programacion de computadoras,8,5,6.355288826012728
0138,Dispositivos electronicos,10,5,6.794060597809592
0442,Lenguajes formales y automatas,8,5,7.3949062933733
1473,Señales y sistemas,8,5,7.816936733944955
1531,Ingenieria de software,8,5,6.4872903431777615
0840,Sistemas operativos,8,6,7.907903555159843
1645,Disenio digital y moderno,10,6,8.04180932470109
1562,Circuitos electronicos,8,6,8.742170964372566
1643,Administracion de proyectos de software,8,6,7.529403377735117
1644,Bases de datos,14,6,9.214497949488129
1537,Finanzas en la ingenieria en computacion,6,7,7.95863955642007
0406,Inteligencia artificial,8,7,6.836864110977398
0434,Compiladores,8,7,7.318126846126011
1686,Sistemas de comunicaciones,8,7,9.859674394409844
1413,Introduccion a la economia,8,7,8.611214325301358
1535,Diseño digital VLSI,8,7,9.204252354649418
1000,Optativa de ciencias sociales y humanidades,6,8,9.348048696283964
1672,Microcomputadoras,8,8,9.63179246588564
1590,Computacion graficas e iteracion humano-computadora,10,8,8.57797667569426
1052,Etica profesional,6,8,9.306137731603954
1598,Redes de datos seguras,14,8,9.839604309274385
1858,Fundamentos de sistemas embebidos,8,9,9.28862102986255
1959,Sistemas distribuidos,8,9,9.436725958604828
1952,Optativa de campo de profundizacion,8,9,7.849172658426135
2080,Recursos y necesidades de Mexico,8,9,6.4384612535085886
1867,Organizacion y arquitectura de computadoras,8,9,7.167853028352445
2022,Administracion de servicios de Internet,8,10,9.536452691616828
2087,Computo  movil,6,10,7.476324898542337
2310,Reconocimiento de patrones,6,10,9.718527386373008
2432,Temas selectos de ingenieria en computacion I,6,10,7.453446842361143
2111,Temas selectos de ingenieria en computacion II,6,10,8.546979983360046
2012,Bases de datos distribuidas,8,10,6.309541685377123
