clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.92153191330194
1121,Calculo y geometria analitica,12,1,9.991272070245017
1130,Fundamentos de fisica,6,1,7.303196984975046
1122,Fundamentos de programacion,10,1,9.270520900626856
1123,Quimica,10,1,7.78890115759056
1220,Algebra lineal,8,2,9.223459428943476
1221,Calculo integral,8,2,8.828133709372835
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.487935147043185
1227,Estructura de datos y algoritmos I,10,2,7.02498421466465
1228,Mecanica,12,2,7.232149452780594
1436,Probabilidad,8,3,9.831921318457463
1321,Calculo vectorial,8,3,6.03733316562514
1325,Ecuaciones diferenciales,8,3,6.7774123493034395
1222,Cultura y comunicacion,2,3,9.838387764882164
1317,Estructura de datos y algoritmos II,10,3,8.548709930697672
1323,Programacion orientada a objetos,10,3,8.262047744390951
1445,Fundamentos de estadistica,8,4,8.84331349333514
1414,Electricidad y magnetismo,10,4,9.85740808928765
1433,Analisis numerico,8,4,7.746986993732426
1424,Matematicas avanzadas,8,4,8.97466022057694
0119,Estructuras discretas,8,4,7.965445152055395
1503,Estructura y programacion de computadoras,8,5,9.043505050550738
0138,Dispositivos electronicos,10,5,8.566056410608887
0442,Lenguajes formales y automatas,8,5,9.424351509952327
1473,Señales y sistemas,8,5,6.572820085231351
1531,Ingenieria de software,8,5,6.6069936026228735
