clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.005099165349522
1121,Calculo y geometria analitica,12,1,7.481611078029623
1123,Quimica,10,1,9.065110114460392
1130,Fundamentos de fisica,6,1,7.760438307044666
1122,Fundamentos de programacion,10,1,8.122317398574797
1220,Algebra lineal,8,2,7.660064836712324
1221,Calculo integral,8,2,7.33771413170489
1228,Mecanica,12,2,6.7732061930194645
1227,Estructura de datos y algoritmos I,10,2,6.011904836801846
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.911549161694657
1436,Probabilidad,8,3,8.90397391752613
1321,Calculo vectorial,8,3,8.973996117884655
1325,Ecuaciones diferenciales,8,3,7.125965820674078
1222,Cultura y comunicacion,2,3,9.200042179320754
1323,Programacion orientada a objetos,10,3,9.791410175419308
1317,Estructura de datos y algoritmos II,10,3,8.323178801268817
1445,Fundamentos de estadistica,8,4,6.609151399599393
1414,Electricidad y magnetismo,10,4,6.338206930370742
1433,Analisis numerico,8,4,8.921744549426089
1424,Matematicas avanzadas,8,4,7.412765220779445
0119,Estructuras discretas,8,4,7.450999955951859
1503,Estructura y programacion de computadoras,8,5,7.723636882520166
0138,Dispositivos electronicos,10,5,7.954556369783238
0442,Lenguajes formales y automatas,8,5,9.561403479279797
1473,Señales y sistemas,8,5,8.401799924718972
1531,Ingenieria de software,8,5,7.864167477844173
0840,Sistemas operativos,8,6,9.992667910506825
1645,Disenio digital y moderno,10,6,9.416275663358359
1644,Bases de datos,14,6,8.779051503215989
1562,Circuitos electronicos,8,6,9.347649418765789
1643,Administracion de proyectos de software,8,6,7.778286773546144
