clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.927463082144435
1121,Calculo y geometria analitica,12,1,9.399020773588703
1123,Quimica,10,1,6.175620015733712
1130,Fundamentos de fisica,6,1,7.276363792863036
1122,Fundamentos de programacion,10,1,7.538765601790447
1220,Algebra lineal,8,2,8.337599683085585
1221,Calculo integral,8,2,7.625484995731471
1228,Mecanica,12,2,7.2235711255544475
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.205390961825339
1227,Estructura de datos y algoritmos I,10,2,9.246080750258237
1436,Probabilidad,8,3,7.839876934753422
1321,Calculo vectorial,8,3,9.493984008626846
1325,Ecuaciones diferenciales,8,3,9.208820221135499
1222,Cultura y comunicacion,2,3,9.020005905261218
1317,Estructura de datos y algoritmos II,10,3,9.934916877416484
1323,Programacion orientada a objetos,10,3,6.592065622734141
1445,Fundamentos de estadistica,8,4,9.201975672696378
1414,Electricidad y magnetismo,10,4,6.719600454507861
1433,Analisis numerico,8,4,8.618541549885768
1424,Matematicas avanzadas,8,4,7.859117246346927
0119,Estructuras discretas,8,4,9.097571702970814
0138,Dispositivos electronicos,10,5,8.774137754829992
0442,Lenguajes formales y automatas,8,5,8.572950405635687
1473,Señales y sistemas,8,5,7.445498193865738
1531,Ingenieria de software,8,5,7.783312189526068
1503,Estructura y programacion de computadoras,8,5,7.733762745505189
