clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.433001429787481
1121,Calculo y geometria analitica,12,1,6.818857569294476
1123,Quimica,10,1,6.951778259841488
1130,Fundamentos de fisica,6,1,6.948356781038085
1122,Fundamentos de programacion,10,1,9.889330130520051
1220,Algebra lineal,8,2,8.15103382296681
1221,Calculo integral,8,2,8.140423085904171
1228,Mecanica,12,2,7.336962797349548
1227,Estructura de datos y algoritmos I,10,2,6.427793178320287
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.1682186458794
1436,Probabilidad,8,3,8.609625511792082
1321,Calculo vectorial,8,3,7.515194668712203
1325,Ecuaciones diferenciales,8,3,8.225247698626315
1222,Cultura y comunicacion,2,3,9.127159989307954
1317,Estructura de datos y algoritmos II,10,3,7.367050418293081
1323,Programacion orientada a objetos,10,3,7.073432077136658
1445,Fundamentos de estadistica,8,4,9.616809814775522
1414,Electricidad y magnetismo,10,4,8.192585064847904
1424,Matematicas avanzadas,8,4,7.7709321979429475
0119,Estructuras discretas,8,4,9.392230744703765
1433,Analisis numerico,8,4,9.718070284282629
