clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.984686313694724
1121,Calculo y geometria analitica,12,1,9.076638368926815
1123,Quimica,10,1,6.413249113581367
1130,Fundamentos de fisica,6,1,6.569138090167476
1122,Fundamentos de programacion,10,1,9.80819598149284
1220,Algebra lineal,8,2,7.19248343867539
1221,Calculo integral,8,2,8.015647743066856
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.177083819749882
1227,Estructura de datos y algoritmos I,10,2,9.097696742364153
1228,Mecanica,12,2,8.197603171856827
1436,Probabilidad,8,3,7.2437893471270804
1321,Calculo vectorial,8,3,7.918498533626396
1325,Ecuaciones diferenciales,8,3,7.279236070455648
1222,Cultura y comunicacion,2,3,7.259338341080468
1317,Estructura de datos y algoritmos II,10,3,7.762495807359499
1323,Programacion orientada a objetos,10,3,9.118534489801236
1414,Electricidad y magnetismo,10,4,6.128594855781152
1433,Analisis numerico,8,4,9.420600137651249
1424,Matematicas avanzadas,8,4,8.40551384108585
0119,Estructuras discretas,8,4,9.49830327185104
1445,Fundamentos de estadistica,8,4,7.8012655262043875
