clave,nombre,creditos,semestre,calificacion
1121,Calculo y geometria analitica,12,1,6.377781442708852
1123,Quimica,10,1,7.800621864690507
1130,Fundamentos de fisica,6,1,8.007368478792063
1122,Fundamentos de programacion,10,1,7.7636054465418045
1120,Algebra,8,1,7.332655621563566
1220,Algebra lineal,8,2,6.685974488586135
1221,Calculo integral,8,2,8.123529013627524
1228,Mecanica,12,2,7.523618234767635
1227,Estructura de datos y algoritmos I,10,2,6.313092097165045
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.161454619639901
1436,Probabilidad,8,3,6.67869975462937
1321,Calculo vectorial,8,3,7.2675644719585595
1325,Ecuaciones diferenciales,8,3,8.443568623829803
1317,Estructura de datos y algoritmos II,10,3,7.857777607945333
1323,Programacion orientada a objetos,10,3,8.612150886675106
1222,Cultura y comunicacion,2,3,7.715666275143564
1445,Fundamentos de estadistica,8,4,8.335873303345585
1414,Electricidad y magnetismo,10,4,6.11039458638373
1433,Analisis numerico,8,4,8.444968945156262
1424,Matematicas avanzadas,8,4,8.527233532559098
0119,Estructuras discretas,8,4,6.105876251382361
1503,Estructura y programacion de computadoras,8,5,7.4079102915597
0138,Dispositivos electronicos,10,5,9.063448068919467
0442,Lenguajes formales y automatas,8,5,8.787993035455827
1473,Señales y sistemas,8,5,6.8569204470961225
1531,Ingenieria de software,8,5,6.376362897863424
0840,Sistemas operativos,8,6,6.5746282187883125
1645,Disenio digital y moderno,10,6,9.770157640567787
1644,Bases de datos,14,6,9.013739732745057
1562,Circuitos electronicos,8,6,8.422534357169326
1643,Administracion de proyectos de software,8,6,9.479220489983131
1537,Finanzas en la ingenieria en computacion,6,7,9.527856960060024
1535,Diseño digital VLSI,8,7,9.894723863824794
0406,Inteligencia artificial,8,7,6.569617591640619
0434,Compiladores,8,7,6.473564454893914
1686,Sistemas de comunicaciones,8,7,9.86320735586415
1413,Introduccion a la economia,8,7,7.039253035695748
