clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.2921410527874535
1121,Calculo y geometria analitica,12,1,9.022176315060776
1123,Quimica,10,1,7.10905125422782
1122,Fundamentos de programacion,10,1,6.440176882039108
1130,Fundamentos de fisica,6,1,6.525315758084151
1220,Algebra lineal,8,2,6.370554835142699
1221,Calculo integral,8,2,8.59553619377549
1228,Mecanica,12,2,6.152253695652867
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.644166805376637
1227,Estructura de datos y algoritmos I,10,2,9.403545761055602
1436,Probabilidad,8,3,9.025697579236212
1321,Calculo vectorial,8,3,7.497121606847491
1325,Ecuaciones diferenciales,8,3,7.761435124412526
1222,Cultura y comunicacion,2,3,8.541150519335922
1317,Estructura de datos y algoritmos II,10,3,8.964036782644678
1323,Programacion orientada a objetos,10,3,8.098796002521492
1445,Fundamentos de estadistica,8,4,7.619295580200064
1414,Electricidad y magnetismo,10,4,8.355979670284404
1433,Analisis numerico,8,4,9.32630429764392
0119,Estructuras discretas,8,4,8.745055606439804
1424,Matematicas avanzadas,8,4,7.412206588024518
1503,Estructura y programacion de computadoras,8,5,8.216884542156816
0442,Lenguajes formales y automatas,8,5,9.40892381202637
1473,Señales y sistemas,8,5,6.554498288315905
1531,Ingenieria de software,8,5,9.741690414934638
0138,Dispositivos electronicos,10,5,7.5295172705907145
0840,Sistemas operativos,8,6,7.730585623289137
1645,Disenio digital y moderno,10,6,6.57164111530709
1644,Bases de datos,14,6,9.306683367790674
1562,Circuitos electronicos,8,6,9.268276034898976
1643,Administracion de proyectos de software,8,6,9.41659812869952
1537,Finanzas en la ingenieria en computacion,6,7,9.814599010890472
1535,Diseño digital VLSI,8,7,6.718248227196879
0406,Inteligencia artificial,8,7,8.935500188577743
0434,Compiladores,8,7,9.20424590137037
1686,Sistemas de comunicaciones,8,7,7.303785853632263
1413,Introduccion a la economia,8,7,9.737599834505207
1672,Microcomputadoras,8,8,6.650186138069541
1590,Computacion graficas e iteracion humano-computadora,10,8,6.620056916214679
1052,Etica profesional,6,8,8.22898596080286
1598,Redes de datos seguras,14,8,9.271550748155434
1000,Optativa de ciencias sociales y humanidades,6,8,7.759900244770623
1867,Organizacion y arquitectura de computadoras,8,9,7.477538457058251
1959,Sistemas distribuidos,8,9,8.166050944171179
1952,Optativa de campo de profundizacion,8,9,7.619638726816952
2080,Recursos y necesidades de Mexico,8,9,6.1859713198004425
1858,Fundamentos de sistemas embebidos,8,9,9.566598019196741
