clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.975836110569194
1123,Quimica,10,1,7.834175714185918
1130,Fundamentos de fisica,6,1,6.966241053548956
1122,Fundamentos de programacion,10,1,8.302906167529441
1121,Calculo y geometria analitica,12,1,7.781619486891788
1220,Algebra lineal,8,2,9.327207413739908
1221,Calculo integral,8,2,8.786801888621056
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.497652635581838
1227,Estructura de datos y algoritmos I,10,2,7.627369379558862
1228,Mecanica,12,2,9.777836071318571
1436,Probabilidad,8,3,6.000514966267756
1321,Calculo vectorial,8,3,9.249529244673251
1222,Cultura y comunicacion,2,3,6.3327376209032575
1317,Estructura de datos y algoritmos II,10,3,9.939587105175175
1323,Programacion orientada a objetos,10,3,6.694949976219724
1325,Ecuaciones diferenciales,8,3,6.731281918497427
1414,Electricidad y magnetismo,10,4,7.094192552553749
1433,Analisis numerico,8,4,8.305753436065473
1424,Matematicas avanzadas,8,4,6.39859251620142
0119,Estructuras discretas,8,4,6.055248580594343
1445,Fundamentos de estadistica,8,4,9.457396171280024
