clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.673696762854187
1121,Calculo y geometria analitica,12,1,8.079048255856385
1123,Quimica,10,1,8.521729015651157
1130,Fundamentos de fisica,6,1,6.327537234874818
1122,Fundamentos de programacion,10,1,8.660549478163714
1220,Algebra lineal,8,2,8.221185765500412
1221,Calculo integral,8,2,9.57036374933184
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.5060568031520045
1227,Estructura de datos y algoritmos I,10,2,6.848763232338969
1228,Mecanica,12,2,8.341926134816147
1436,Probabilidad,8,3,7.245266902509693
1321,Calculo vectorial,8,3,6.252682538342764
1325,Ecuaciones diferenciales,8,3,7.813810386778001
1222,Cultura y comunicacion,2,3,6.784725298487855
1317,Estructura de datos y algoritmos II,10,3,6.251987354321136
1323,Programacion orientada a objetos,10,3,7.232909247759833
1445,Fundamentos de estadistica,8,4,7.63160246341423
1414,Electricidad y magnetismo,10,4,9.587184532818021
1433,Analisis numerico,8,4,9.654065908875873
0119,Estructuras discretas,8,4,8.559024009951935
1424,Matematicas avanzadas,8,4,8.91525175063719
1503,Estructura y programacion de computadoras,8,5,6.200189616645057
0138,Dispositivos electronicos,10,5,7.129052052920117
0442,Lenguajes formales y automatas,8,5,6.825012762359074
1531,Ingenieria de software,8,5,7.5909112447207505
1473,Señales y sistemas,8,5,9.851310268774071
1645,Disenio digital y moderno,10,6,8.1785042218675
1644,Bases de datos,14,6,8.506979472184653
1562,Circuitos electronicos,8,6,7.765354046571014
1643,Administracion de proyectos de software,8,6,6.394379328128139
0840,Sistemas operativos,8,6,7.005962347906156
1537,Finanzas en la ingenieria en computacion,6,7,8.510450323745292
1535,Diseño digital VLSI,8,7,7.041860185997145
0406,Inteligencia artificial,8,7,7.897326241072459
0434,Compiladores,8,7,6.843288820127022
1686,Sistemas de comunicaciones,8,7,6.6185915015421735
1413,Introduccion a la economia,8,7,7.769883561645489
1672,Microcomputadoras,8,8,7.755496569381135
1590,Computacion graficas e iteracion humano-computadora,10,8,9.697179116994125
1052,Etica profesional,6,8,8.693024394623052
1598,Redes de datos seguras,14,8,9.967880165080306
1000,Optativa de ciencias sociales y humanidades,6,8,6.777845094245861
