clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.03075598776313
1121,Calculo y geometria analitica,12,1,9.969270949075845
1123,Quimica,10,1,7.0627460507642486
1130,Fundamentos de fisica,6,1,8.333705016463636
1122,Fundamentos de programacion,10,1,7.09906270794642
1220,Algebra lineal,8,2,9.564727264126333
1221,Calculo integral,8,2,7.572891930060647
1228,Mecanica,12,2,8.429834596709732
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.307398840694466
1227,Estructura de datos y algoritmos I,10,2,6.762179123248906
1436,Probabilidad,8,3,6.801530852812812
1325,Ecuaciones diferenciales,8,3,9.086802233013833
1222,Cultura y comunicacion,2,3,7.04206201794193
1317,Estructura de datos y algoritmos II,10,3,9.053827661732551
1323,Programacion orientada a objetos,10,3,9.236935936361428
1321,Calculo vectorial,8,3,6.509868158499719
1445,Fundamentos de estadistica,8,4,9.761833747623191
1414,Electricidad y magnetismo,10,4,7.186375121608277
1433,Analisis numerico,8,4,9.635952903997758
1424,Matematicas avanzadas,8,4,6.111851129886781
0119,Estructuras discretas,8,4,8.466902426333942
1503,Estructura y programacion de computadoras,8,5,8.592652906301893
0138,Dispositivos electronicos,10,5,7.0635437503394565
0442,Lenguajes formales y automatas,8,5,6.645945254170716
1473,Señales y sistemas,8,5,8.407201741368684
1531,Ingenieria de software,8,5,9.862133316608379
0840,Sistemas operativos,8,6,9.556082338221223
1645,Disenio digital y moderno,10,6,8.639201162854127
1644,Bases de datos,14,6,7.057628377799178
1562,Circuitos electronicos,8,6,9.44673561049719
1643,Administracion de proyectos de software,8,6,9.844072000064372
1537,Finanzas en la ingenieria en computacion,6,7,8.18440791533348
1535,Diseño digital VLSI,8,7,8.235262003556201
0406,Inteligencia artificial,8,7,6.802243270701346
0434,Compiladores,8,7,7.980109465568171
1413,Introduccion a la economia,8,7,9.214523824732666
1686,Sistemas de comunicaciones,8,7,8.20636604051225
1000,Optativa de ciencias sociales y humanidades,6,8,6.294557283729879
1672,Microcomputadoras,8,8,8.253077525356343
1590,Computacion graficas e iteracion humano-computadora,10,8,8.575206236692408
1052,Etica profesional,6,8,8.728602722568402
1598,Redes de datos seguras,14,8,7.45391422903668
1867,Organizacion y arquitectura de computadoras,8,9,9.429702779891807
1858,Fundamentos de sistemas embebidos,8,9,6.527399022493501
1959,Sistemas distribuidos,8,9,9.196554803468082
1952,Optativa de campo de profundizacion,8,9,9.53910591539194
2080,Recursos y necesidades de Mexico,8,9,7.149773972470962
