clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.053879885650451
1121,Calculo y geometria analitica,12,1,9.250237360211695
1123,Quimica,10,1,7.939122710010153
1122,Fundamentos de programacion,10,1,6.051255919759651
1130,Fundamentos de fisica,6,1,8.736261541494105
1220,Algebra lineal,8,2,9.30077469487535
1221,Calculo integral,8,2,7.747139456332095
1228,Mecanica,12,2,7.818145336220268
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.0463246458106
1227,Estructura de datos y algoritmos I,10,2,8.228370735419862
1436,Probabilidad,8,3,8.35314647123596
1321,Calculo vectorial,8,3,8.462393402517998
1325,Ecuaciones diferenciales,8,3,7.259632878002465
1222,Cultura y comunicacion,2,3,7.108078727222873
1317,Estructura de datos y algoritmos II,10,3,6.938677585750983
1323,Programacion orientada a objetos,10,3,7.9501917947281395
