clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.389368749247126
1121,Calculo y geometria analitica,12,1,8.887143361948278
1123,Quimica,10,1,8.3137512230264
1130,Fundamentos de fisica,6,1,7.797939757753671
1122,Fundamentos de programacion,10,1,9.706937875729277
1220,Algebra lineal,8,2,6.886825024932818
1221,Calculo integral,8,2,6.866362988385423
1228,Mecanica,12,2,8.840343716741563
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.439679475862132
1227,Estructura de datos y algoritmos I,10,2,7.163394556363048
1436,Probabilidad,8,3,8.751028705751663
1321,Calculo vectorial,8,3,7.086709022201732
1325,Ecuaciones diferenciales,8,3,9.06825292803072
1222,Cultura y comunicacion,2,3,8.461955805474165
1317,Estructura de datos y algoritmos II,10,3,7.267488208983101
1323,Programacion orientada a objetos,10,3,6.04937223376718
1414,Electricidad y magnetismo,10,4,6.9551044365745875
1433,Analisis numerico,8,4,9.012626191132952
1424,Matematicas avanzadas,8,4,7.238080906354277
0119,Estructuras discretas,8,4,8.867151522553891
1445,Fundamentos de estadistica,8,4,7.371515868407279
1503,Estructura y programacion de computadoras,8,5,6.366611889593532
0138,Dispositivos electronicos,10,5,8.89748316762184
0442,Lenguajes formales y automatas,8,5,7.205113469504253
1473,Señales y sistemas,8,5,9.126769909157556
1531,Ingenieria de software,8,5,6.870439499418893
0840,Sistemas operativos,8,6,9.470559566907312
1645,Disenio digital y moderno,10,6,8.978593048303381
1644,Bases de datos,14,6,8.83177911684378
1562,Circuitos electronicos,8,6,7.987451552456143
1643,Administracion de proyectos de software,8,6,6.707005349758831
1537,Finanzas en la ingenieria en computacion,6,7,8.925026687362962
0406,Inteligencia artificial,8,7,7.583433910706343
0434,Compiladores,8,7,6.835827306093125
1686,Sistemas de comunicaciones,8,7,9.457862714398862
1413,Introduccion a la economia,8,7,9.76981341944474
1535,Diseño digital VLSI,8,7,6.734831346098572
