clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.1292841398484015
1121,Calculo y geometria analitica,12,1,7.901782004342273
1123,Quimica,10,1,8.988686051533985
1130,Fundamentos de fisica,6,1,6.070784806595874
1122,Fundamentos de programacion,10,1,6.942321165925872
1220,Algebra lineal,8,2,7.28903103555765
1221,Calculo integral,8,2,8.409708350135775
1228,Mecanica,12,2,7.787229603699989
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.176998695294321
1227,Estructura de datos y algoritmos I,10,2,7.063672099033154
1436,Probabilidad,8,3,8.139286440684389
1321,Calculo vectorial,8,3,8.853758699664066
1325,Ecuaciones diferenciales,8,3,8.736780208030265
1222,Cultura y comunicacion,2,3,9.612998779482584
1323,Programacion orientada a objetos,10,3,8.173040030070618
1317,Estructura de datos y algoritmos II,10,3,9.57816662235138
1414,Electricidad y magnetismo,10,4,8.795367830164228
1433,Analisis numerico,8,4,6.345825055867651
1424,Matematicas avanzadas,8,4,8.631838808711475
0119,Estructuras discretas,8,4,6.270476567623875
1445,Fundamentos de estadistica,8,4,6.614018046364667
