clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.5929586828297975
1121,Calculo y geometria analitica,12,1,6.233745880629158
1123,Quimica,10,1,7.311105685692521
1130,Fundamentos de fisica,6,1,7.0857383529785185
1122,Fundamentos de programacion,10,1,6.091325876240434
1220,Algebra lineal,8,2,8.200047848173849
1228,Mecanica,12,2,6.313793076407193
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.43200586751632
1227,Estructura de datos y algoritmos I,10,2,6.579610442691313
1221,Calculo integral,8,2,7.586656345153843
1436,Probabilidad,8,3,6.424680476521743
1321,Calculo vectorial,8,3,9.281359270314262
1325,Ecuaciones diferenciales,8,3,8.99338570393591
1222,Cultura y comunicacion,2,3,7.077887359773666
1317,Estructura de datos y algoritmos II,10,3,8.287818395139656
1323,Programacion orientada a objetos,10,3,7.828101905862295
1445,Fundamentos de estadistica,8,4,6.979407334361629
1414,Electricidad y magnetismo,10,4,6.182800454766275
1433,Analisis numerico,8,4,9.449736481099348
1424,Matematicas avanzadas,8,4,6.271818055408842
0119,Estructuras discretas,8,4,8.595041302964109
1503,Estructura y programacion de computadoras,8,5,7.960082622304033
0138,Dispositivos electronicos,10,5,6.925709807401031
0442,Lenguajes formales y automatas,8,5,7.666740789009454
1531,Ingenieria de software,8,5,9.622014139113665
1473,Señales y sistemas,8,5,6.912828174496109
0840,Sistemas operativos,8,6,9.53665841968619
1645,Disenio digital y moderno,10,6,9.509922880924966
1644,Bases de datos,14,6,9.79245955974063
1562,Circuitos electronicos,8,6,6.152944133798013
1643,Administracion de proyectos de software,8,6,9.800982952291893
1537,Finanzas en la ingenieria en computacion,6,7,6.232396194392704
1535,Diseño digital VLSI,8,7,8.479141621525827
0406,Inteligencia artificial,8,7,6.595070890134551
0434,Compiladores,8,7,6.482043480230618
1686,Sistemas de comunicaciones,8,7,8.980160808380402
1413,Introduccion a la economia,8,7,9.780639504862242
1672,Microcomputadoras,8,8,9.725060529228244
1590,Computacion graficas e iteracion humano-computadora,10,8,7.333395623180822
1052,Etica profesional,6,8,8.419499827837809
1598,Redes de datos seguras,14,8,7.436187505521023
1000,Optativa de ciencias sociales y humanidades,6,8,6.398213858994911
