clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.398005681273094
1123,Quimica,10,1,9.541740716454521
1130,Fundamentos de fisica,6,1,8.93442380451863
1122,Fundamentos de programacion,10,1,7.999718040538216
1121,Calculo y geometria analitica,12,1,6.933081429853086
1221,Calculo integral,8,2,9.192023898626935
1228,Mecanica,12,2,8.059424976216686
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.311332129039027
1227,Estructura de datos y algoritmos I,10,2,6.955451587950714
1220,Algebra lineal,8,2,7.606307555547449
1436,Probabilidad,8,3,6.805104695890892
1321,Calculo vectorial,8,3,9.559151863513584
1325,Ecuaciones diferenciales,8,3,7.329343659573804
1222,Cultura y comunicacion,2,3,8.519913732873345
1317,Estructura de datos y algoritmos II,10,3,7.43429270541327
1323,Programacion orientada a objetos,10,3,7.171580967640525
1445,Fundamentos de estadistica,8,4,7.267139005758243
1414,Electricidad y magnetismo,10,4,7.021885334588502
1433,Analisis numerico,8,4,6.837053208424459
0119,Estructuras discretas,8,4,7.055144904630731
1424,Matematicas avanzadas,8,4,8.511253169944077
1503,Estructura y programacion de computadoras,8,5,6.015496658394818
0138,Dispositivos electronicos,10,5,8.54082910402219
1473,Señales y sistemas,8,5,7.379191048017059
1531,Ingenieria de software,8,5,8.311002592510448
0442,Lenguajes formales y automatas,8,5,6.3183854667401524
1645,Disenio digital y moderno,10,6,8.312509232761366
1644,Bases de datos,14,6,6.83474509735422
1562,Circuitos electronicos,8,6,6.023681646391065
1643,Administracion de proyectos de software,8,6,9.283287952584315
0840,Sistemas operativos,8,6,7.1679698799196565
1537,Finanzas en la ingenieria en computacion,6,7,9.812956487323364
1535,Diseño digital VLSI,8,7,8.422980662598894
0406,Inteligencia artificial,8,7,6.480515653776935
0434,Compiladores,8,7,7.92104896213044
1686,Sistemas de comunicaciones,8,7,8.171225592548396
1413,Introduccion a la economia,8,7,9.176778844035153
