clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.458496237020249
1121,Calculo y geometria analitica,12,1,8.144506877960062
1130,Fundamentos de fisica,6,1,9.370860434529051
1122,Fundamentos de programacion,10,1,8.280659971985715
1123,Quimica,10,1,8.604509981315136
1220,Algebra lineal,8,2,6.543447467295623
1221,Calculo integral,8,2,9.071223531338529
1228,Mecanica,12,2,8.420937342773929
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.46990592572509
1227,Estructura de datos y algoritmos I,10,2,9.882617442752988
1436,Probabilidad,8,3,6.238679726379241
1321,Calculo vectorial,8,3,6.977206834825328
1222,Cultura y comunicacion,2,3,6.433771843103058
1317,Estructura de datos y algoritmos II,10,3,6.714317197260782
1323,Programacion orientada a objetos,10,3,7.441782279591827
1325,Ecuaciones diferenciales,8,3,9.28337681664986
1445,Fundamentos de estadistica,8,4,9.874562984212007
1414,Electricidad y magnetismo,10,4,8.304728597382635
1424,Matematicas avanzadas,8,4,7.579447958240614
0119,Estructuras discretas,8,4,7.865562798898262
1433,Analisis numerico,8,4,8.61336034696833
