clave,nombre,creditos,semestre,calificacion
1121,Calculo y geometria analitica,12,1,9.336354641518948
1123,Quimica,10,1,9.58154954209818
1130,Fundamentos de fisica,6,1,9.575450205690053
1122,Fundamentos de programacion,10,1,9.27278957806736
1120,Algebra,8,1,9.616169909263903
1220,Algebra lineal,8,2,7.342663137143518
1221,Calculo integral,8,2,9.964610197640182
1228,Mecanica,12,2,6.9640163890442945
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.556044637066593
1227,Estructura de datos y algoritmos I,10,2,8.165440685905368
1436,Probabilidad,8,3,6.04470819842798
1321,Calculo vectorial,8,3,7.318127193285747
1325,Ecuaciones diferenciales,8,3,8.419152767118666
1222,Cultura y comunicacion,2,3,8.643484452541243
1317,Estructura de datos y algoritmos II,10,3,9.32721457727188
1323,Programacion orientada a objetos,10,3,9.212880166231399
1445,Fundamentos de estadistica,8,4,9.285544943549713
1414,Electricidad y magnetismo,10,4,8.682854324048638
1433,Analisis numerico,8,4,7.2964483784633
1424,Matematicas avanzadas,8,4,7.879040609975588
0119,Estructuras discretas,8,4,6.647106166456403
1503,Estructura y programacion de computadoras,8,5,6.81372778116674
0138,Dispositivos electronicos,10,5,7.733296773871862
0442,Lenguajes formales y automatas,8,5,6.361899063647673
1473,Señales y sistemas,8,5,9.104109594177247
1531,Ingenieria de software,8,5,8.257617475076437
0840,Sistemas operativos,8,6,8.601041037398412
1645,Disenio digital y moderno,10,6,9.99817422982115
1644,Bases de datos,14,6,8.061928062825572
1643,Administracion de proyectos de software,8,6,9.411402749512412
1562,Circuitos electronicos,8,6,6.737552598156224
1537,Finanzas en la ingenieria en computacion,6,7,7.868384221517298
1535,Diseño digital VLSI,8,7,7.049116191473546
0406,Inteligencia artificial,8,7,7.288333671619108
0434,Compiladores,8,7,8.883277892598445
1686,Sistemas de comunicaciones,8,7,7.126173941455625
1413,Introduccion a la economia,8,7,8.125738262031673
1000,Optativa de ciencias sociales y humanidades,6,8,6.460078083470414
1672,Microcomputadoras,8,8,6.984586757926787
1590,Computacion graficas e iteracion humano-computadora,10,8,9.172495340963033
1052,Etica profesional,6,8,6.823467457002835
1598,Redes de datos seguras,14,8,7.172782461564123
