clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.180787691840984
1121,Calculo y geometria analitica,12,1,7.588002318143115
1123,Quimica,10,1,6.510154795590664
1122,Fundamentos de programacion,10,1,6.802564671067374
1130,Fundamentos de fisica,6,1,8.22254997856264
1220,Algebra lineal,8,2,8.598786377179447
1221,Calculo integral,8,2,8.10751563025564
1228,Mecanica,12,2,8.951023050488729
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.9618913224395556
1227,Estructura de datos y algoritmos I,10,2,8.89231086110725
1436,Probabilidad,8,3,9.854349914465129
1321,Calculo vectorial,8,3,6.900203853093758
1325,Ecuaciones diferenciales,8,3,7.217396296730505
1222,Cultura y comunicacion,2,3,8.847064265911595
1317,Estructura de datos y algoritmos II,10,3,8.58337349723756
1323,Programacion orientada a objetos,10,3,8.605987679506102
1445,Fundamentos de estadistica,8,4,7.958771989245227
1414,Electricidad y magnetismo,10,4,8.106313947457533
1433,Analisis numerico,8,4,7.723970832704168
1424,Matematicas avanzadas,8,4,8.04468337113009
0119,Estructuras discretas,8,4,7.932377491981224
1503,Estructura y programacion de computadoras,8,5,9.363979754182585
0138,Dispositivos electronicos,10,5,7.40515862603795
0442,Lenguajes formales y automatas,8,5,8.360933227849806
1473,Señales y sistemas,8,5,6.579298276571764
1531,Ingenieria de software,8,5,8.783781338875933
0840,Sistemas operativos,8,6,8.233968069134999
1645,Disenio digital y moderno,10,6,6.006863548659258
1644,Bases de datos,14,6,8.622065275715633
1562,Circuitos electronicos,8,6,9.354516745209366
1643,Administracion de proyectos de software,8,6,7.861673242560583
