clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.74365991121028
1121,Calculo y geometria analitica,12,1,6.299457050548872
1123,Quimica,10,1,7.323785362303543
1130,Fundamentos de fisica,6,1,7.334426956127543
1122,Fundamentos de programacion,10,1,6.368319832647369
1220,Algebra lineal,8,2,7.407615469247023
1221,Calculo integral,8,2,7.749047830863762
1228,Mecanica,12,2,7.928471265673271
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.410844716979746
1227,Estructura de datos y algoritmos I,10,2,8.41950928162445
