clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.0112000465351905
1121,Calculo y geometria analitica,12,1,7.26863452970254
1130,Fundamentos de fisica,6,1,7.504640311567547
1122,Fundamentos de programacion,10,1,6.655742373599717
1123,Quimica,10,1,7.146382674113111
1220,Algebra lineal,8,2,6.977008864150216
1221,Calculo integral,8,2,8.267181585464154
1228,Mecanica,12,2,6.6324030222806325
1227,Estructura de datos y algoritmos I,10,2,7.370405808996791
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.914790849408132
