clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.356490224028539
1121,Calculo y geometria analitica,12,1,9.309650025475678
1130,Fundamentos de fisica,6,1,6.532466686615997
1122,Fundamentos de programacion,10,1,6.676075082698915
1123,Quimica,10,1,9.451075889785034
1220,Algebra lineal,8,2,6.8519699693289065
1221,Calculo integral,8,2,8.058740006682399
1228,Mecanica,12,2,6.943434958688468
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.523097848421048
1227,Estructura de datos y algoritmos I,10,2,7.0182794858658895
1436,Probabilidad,8,3,9.756791724292498
1321,Calculo vectorial,8,3,6.333984784893801
1325,Ecuaciones diferenciales,8,3,9.212231858564984
1222,Cultura y comunicacion,2,3,9.095855719242122
1317,Estructura de datos y algoritmos II,10,3,9.004033365148242
1323,Programacion orientada a objetos,10,3,8.837494472545725
1445,Fundamentos de estadistica,8,4,8.89496189847689
1414,Electricidad y magnetismo,10,4,9.42712214240843
1433,Analisis numerico,8,4,9.541469460554953
1424,Matematicas avanzadas,8,4,9.255535295077186
0119,Estructuras discretas,8,4,9.17140463552272
1503,Estructura y programacion de computadoras,8,5,7.546021333173618
0138,Dispositivos electronicos,10,5,9.656904649875711
0442,Lenguajes formales y automatas,8,5,6.197274930441067
1473,Señales y sistemas,8,5,6.409967665666069
1531,Ingenieria de software,8,5,6.443663949581472
0840,Sistemas operativos,8,6,8.889424611513242
1645,Disenio digital y moderno,10,6,6.271993376595425
1644,Bases de datos,14,6,9.55113757126895
1562,Circuitos electronicos,8,6,6.411618155846236
1643,Administracion de proyectos de software,8,6,7.145898805859064
1537,Finanzas en la ingenieria en computacion,6,7,6.3192603996526096
1535,Diseño digital VLSI,8,7,6.281845509020659
0434,Compiladores,8,7,8.477610115400067
1686,Sistemas de comunicaciones,8,7,7.592908824356348
1413,Introduccion a la economia,8,7,9.146625157686312
0406,Inteligencia artificial,8,7,6.7270185490428505
1672,Microcomputadoras,8,8,9.139812691240191
1590,Computacion graficas e iteracion humano-computadora,10,8,6.285160394221135
1052,Etica profesional,6,8,7.998571066211584
1598,Redes de datos seguras,14,8,7.965079320779465
1000,Optativa de ciencias sociales y humanidades,6,8,6.922303970350693
