clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.296044423221016
1121,Calculo y geometria analitica,12,1,7.015338426599927
1123,Quimica,10,1,8.443312931646993
1130,Fundamentos de fisica,6,1,9.10593302392618
1122,Fundamentos de programacion,10,1,7.738526540209429
1220,Algebra lineal,8,2,9.908980856774502
1228,Mecanica,12,2,7.643003472481006
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.584365840732715
1227,Estructura de datos y algoritmos I,10,2,9.782842200529185
1221,Calculo integral,8,2,6.420965009931212
1436,Probabilidad,8,3,7.224751959651051
1321,Calculo vectorial,8,3,9.386613031157244
1325,Ecuaciones diferenciales,8,3,6.528906926489151
1222,Cultura y comunicacion,2,3,6.819089985307599
1317,Estructura de datos y algoritmos II,10,3,6.004947805801036
1323,Programacion orientada a objetos,10,3,6.88266045212039
1445,Fundamentos de estadistica,8,4,8.538069476163272
1414,Electricidad y magnetismo,10,4,6.676427081773445
1433,Analisis numerico,8,4,9.873262999826782
1424,Matematicas avanzadas,8,4,9.701330438958923
0119,Estructuras discretas,8,4,8.069895660816764
1503,Estructura y programacion de computadoras,8,5,7.650947263512135
0138,Dispositivos electronicos,10,5,8.251056508956976
0442,Lenguajes formales y automatas,8,5,6.128701393657806
1473,Señales y sistemas,8,5,9.62013458754519
1531,Ingenieria de software,8,5,9.914628403985278
0840,Sistemas operativos,8,6,8.411080867525728
1645,Disenio digital y moderno,10,6,6.874817679050068
1644,Bases de datos,14,6,9.951394486103275
1562,Circuitos electronicos,8,6,6.655014343463813
1643,Administracion de proyectos de software,8,6,8.883220634691934
