clave,nombre,creditos,semestre,calificacion
1121,Calculo y geometria analitica,12,1,8.178179081234235
1123,Quimica,10,1,6.8865306850357
1130,Fundamentos de fisica,6,1,9.17928315706056
1122,Fundamentos de programacion,10,1,6.716168200400719
1120,Algebra,8,1,6.457577629831612
1221,Calculo integral,8,2,6.799337799776639
1228,Mecanica,12,2,7.318599557657665
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.21427473949052
1227,Estructura de datos y algoritmos I,10,2,7.889562252977199
1220,Algebra lineal,8,2,8.866377134200597
1321,Calculo vectorial,8,3,7.742372574084012
1325,Ecuaciones diferenciales,8,3,9.414572420700173
1222,Cultura y comunicacion,2,3,8.184298183840651
1317,Estructura de datos y algoritmos II,10,3,8.861957389082805
1323,Programacion orientada a objetos,10,3,8.212037708129786
1436,Probabilidad,8,3,7.488141631329869
