clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.009071786154497
1121,Calculo y geometria analitica,12,1,8.035706811521367
1123,Quimica,10,1,9.795591568130261
1130,Fundamentos de fisica,6,1,9.969355185096155
1122,Fundamentos de programacion,10,1,6.090279387828176
1221,Calculo integral,8,2,6.876873233907526
1228,Mecanica,12,2,6.073180061803088
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.792851361192904
1227,Estructura de datos y algoritmos I,10,2,8.031823155194356
1220,Algebra lineal,8,2,8.74761659815655
1436,Probabilidad,8,3,9.217245363266299
1321,Calculo vectorial,8,3,8.46446968035916
1222,Cultura y comunicacion,2,3,6.816820514797578
1317,Estructura de datos y algoritmos II,10,3,7.725234530489127
1323,Programacion orientada a objetos,10,3,6.3551930160179335
1325,Ecuaciones diferenciales,8,3,6.006653153184618
1445,Fundamentos de estadistica,8,4,7.272125612719407
1414,Electricidad y magnetismo,10,4,8.968322487281622
1433,Analisis numerico,8,4,9.234925891546581
1424,Matematicas avanzadas,8,4,8.966513283394583
0119,Estructuras discretas,8,4,8.802211087083979
1503,Estructura y programacion de computadoras,8,5,8.262489743530779
0138,Dispositivos electronicos,10,5,8.306522366317095
0442,Lenguajes formales y automatas,8,5,7.8365169273357
1473,Señales y sistemas,8,5,9.269599509355793
1531,Ingenieria de software,8,5,8.119758845239314
0840,Sistemas operativos,8,6,6.372398572290981
1645,Disenio digital y moderno,10,6,6.488391268914167
1644,Bases de datos,14,6,6.1010674764024015
1643,Administracion de proyectos de software,8,6,8.56263093163047
1562,Circuitos electronicos,8,6,6.871508830683547
1537,Finanzas en la ingenieria en computacion,6,7,6.315680586078322
1535,Diseño digital VLSI,8,7,8.952752489434232
0406,Inteligencia artificial,8,7,6.38395452447687
0434,Compiladores,8,7,6.179539837762034
1413,Introduccion a la economia,8,7,9.003047525470903
1686,Sistemas de comunicaciones,8,7,8.646198906107617
1000,Optativa de ciencias sociales y humanidades,6,8,8.458891491490355
1590,Computacion graficas e iteracion humano-computadora,10,8,6.748465325658959
1052,Etica profesional,6,8,8.18806342465982
1598,Redes de datos seguras,14,8,8.591284636703868
1672,Microcomputadoras,8,8,8.595431037874135
