clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.873275896309202
1121,Calculo y geometria analitica,12,1,9.78583274114979
1123,Quimica,10,1,9.160328472272973
1130,Fundamentos de fisica,6,1,7.111665385469679
1122,Fundamentos de programacion,10,1,9.070675296912482
1220,Algebra lineal,8,2,7.469698433061804
1221,Calculo integral,8,2,9.132381528692123
1228,Mecanica,12,2,9.271369714330868
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.375950028907511
1227,Estructura de datos y algoritmos I,10,2,7.026542166282276
1436,Probabilidad,8,3,8.702774561319915
1321,Calculo vectorial,8,3,7.546806738263092
1325,Ecuaciones diferenciales,8,3,8.397972173533898
1222,Cultura y comunicacion,2,3,7.290536778480963
1317,Estructura de datos y algoritmos II,10,3,7.786830387191467
1323,Programacion orientada a objetos,10,3,8.819002698625944
1445,Fundamentos de estadistica,8,4,7.240422699764363
1414,Electricidad y magnetismo,10,4,8.159895065360747
1433,Analisis numerico,8,4,6.801877255713094
1424,Matematicas avanzadas,8,4,9.586658806164857
0119,Estructuras discretas,8,4,6.321742502273553
1503,Estructura y programacion de computadoras,8,5,9.516755274242014
0138,Dispositivos electronicos,10,5,8.912784565301298
0442,Lenguajes formales y automatas,8,5,7.0695106855690195
1531,Ingenieria de software,8,5,7.577777933397753
1473,Señales y sistemas,8,5,9.027228133894539
0840,Sistemas operativos,8,6,9.907324749957354
1645,Disenio digital y moderno,10,6,7.796890335561941
1562,Circuitos electronicos,8,6,8.729859790455427
1643,Administracion de proyectos de software,8,6,8.32172770998844
1644,Bases de datos,14,6,9.526677610645377
1535,Diseño digital VLSI,8,7,6.152316299137034
0406,Inteligencia artificial,8,7,9.367461107459699
0434,Compiladores,8,7,6.028362897292121
1686,Sistemas de comunicaciones,8,7,6.20530140523776
1413,Introduccion a la economia,8,7,8.880093322945942
1537,Finanzas en la ingenieria en computacion,6,7,9.785986063472354
1000,Optativa de ciencias sociales y humanidades,6,8,7.229825942308337
1672,Microcomputadoras,8,8,8.428300794024704
1590,Computacion graficas e iteracion humano-computadora,10,8,9.220058810689704
1052,Etica profesional,6,8,8.836647116811061
1598,Redes de datos seguras,14,8,8.13686788734099
1867,Organizacion y arquitectura de computadoras,8,9,6.293326576656156
1858,Fundamentos de sistemas embebidos,8,9,6.121770915535569
1959,Sistemas distribuidos,8,9,6.486795886677964
1952,Optativa de campo de profundizacion,8,9,6.119108193000799
2080,Recursos y necesidades de Mexico,8,9,8.3679515941271
2022,Administracion de servicios de Internet,8,10,7.899586925876937
2012,Bases de datos distribuidas,8,10,9.355476927273443
2087,Computo  movil,6,10,6.706581368446151
2310,Reconocimiento de patrones,6,10,9.562369046682981
2432,Temas selectos de ingenieria en computacion I,6,10,7.725240929169054
2111,Temas selectos de ingenieria en computacion II,6,10,7.180382387674288
