clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.783583424215504
1121,Calculo y geometria analitica,12,1,9.348968184695405
1123,Quimica,10,1,7.914736323991441
1130,Fundamentos de fisica,6,1,9.29959562508347
1122,Fundamentos de programacion,10,1,8.68172607263121
1220,Algebra lineal,8,2,6.681275503838574
1221,Calculo integral,8,2,7.222530086744217
1228,Mecanica,12,2,9.79865810007674
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.270829746971584
1227,Estructura de datos y algoritmos I,10,2,8.942867154926631
1436,Probabilidad,8,3,6.943487902871778
1321,Calculo vectorial,8,3,6.604252055502911
1325,Ecuaciones diferenciales,8,3,8.248670224456207
1222,Cultura y comunicacion,2,3,7.577822691891937
1317,Estructura de datos y algoritmos II,10,3,6.966857576859097
1323,Programacion orientada a objetos,10,3,8.195680233053208
1414,Electricidad y magnetismo,10,4,6.354005227647731
1433,Analisis numerico,8,4,8.958617850727315
1424,Matematicas avanzadas,8,4,8.005162174107227
0119,Estructuras discretas,8,4,9.166225973468586
1445,Fundamentos de estadistica,8,4,7.108110241090257
1503,Estructura y programacion de computadoras,8,5,6.3277143083520055
0138,Dispositivos electronicos,10,5,6.68269124278331
0442,Lenguajes formales y automatas,8,5,9.803158668540279
1473,Señales y sistemas,8,5,8.277599939122613
1531,Ingenieria de software,8,5,8.968402425674494
0840,Sistemas operativos,8,6,6.580203780455781
1645,Disenio digital y moderno,10,6,6.970293066828729
1644,Bases de datos,14,6,6.646550591672369
1643,Administracion de proyectos de software,8,6,8.658728128294156
1562,Circuitos electronicos,8,6,8.700807497273168
1537,Finanzas en la ingenieria en computacion,6,7,6.427015790415597
1535,Diseño digital VLSI,8,7,6.971088896978072
0406,Inteligencia artificial,8,7,8.403744556073049
0434,Compiladores,8,7,9.669637418498024
1686,Sistemas de comunicaciones,8,7,9.721594816947366
1413,Introduccion a la economia,8,7,7.399776744030053
1000,Optativa de ciencias sociales y humanidades,6,8,8.5077324904358
1672,Microcomputadoras,8,8,6.952611897603347
1590,Computacion graficas e iteracion humano-computadora,10,8,6.925496405578588
1052,Etica profesional,6,8,7.178268915486225
1598,Redes de datos seguras,14,8,8.239442945462041
1867,Organizacion y arquitectura de computadoras,8,9,7.477200206830336
1858,Fundamentos de sistemas embebidos,8,9,7.7293394604346295
1959,Sistemas distribuidos,8,9,8.116885142114132
2080,Recursos y necesidades de Mexico,8,9,9.659819181926096
1952,Optativa de campo de profundizacion,8,9,7.260792796674914
